transaction_id,user_id,product_id,quantity,price,timestamp
2152,753,423,6,290.21,2024-03-30 15:00:00
2153,573,190,8,299.39,2024-03-30 16:00:00
2154,891,359,9,259.92,2024-03-30 17:00:00
2155,490,476,2,82.48,2024-03-30 18:00:00
2156,419,462,7,495.55,2024-03-30 19:00:00
2157,690,53,2,90.44,2024-03-30 20:00:00
2158,850,242,6,377.0,2024-03-30 21:00:00
2159,62,486,2,396.72,2024-03-30 22:00:00
2160,145,132,6,76.86,2024-03-30 23:00:00
2161,216,490,2,466.92,2024-03-31 00:00:00
2162,3,466,1,246.44,2024-03-31 01:00:00
2163,160,364,7,316.3,2024-03-31 02:00:00
2164,739,112,3,322.88,2024-03-31 03:00:00
2165,998,409,4,254.95,2024-03-31 04:00:00
2166,781,7,6,75.3,2024-03-31 05:00:00
2167,120,230,5,377.12,2024-03-31 06:00:00
2168,893,156,4,292.98,2024-03-31 07:00:00
2169,89,197,9,63.75,2024-03-31 08:00:00
2170,329,323,6,351.66,2024-03-31 09:00:00
2171,580,364,6,352.87,2024-03-31 10:00:00
2172,910,223,2,276.5,2024-03-31 11:00:00
2173,357,367,6,49.82,2024-03-31 12:00:00
2174,610,490,7,179.56,2024-03-31 13:00:00
2175,267,250,8,30.21,2024-03-31 14:00:00
2176,617,404,8,241.41,2024-03-31 15:00:00
2177,952,83,9,453.69,2024-03-31 16:00:00
2178,323,240,3,6.12,2024-03-31 17:00:00
2179,635,380,7,136.99,2024-03-31 18:00:00
2180,988,395,7,400.93,2024-03-31 19:00:00
2181,541,360,1,9.88,2024-03-31 20:00:00
2182,649,323,8,10.04,2024-03-31 21:00:00
2183,195,471,4,307.36,2024-03-31 22:00:00
2184,921,263,5,395.65,2024-03-31 23:00:00
2185,738,407,6,389.37,2024-04-01 00:00:00
2186,332,189,3,390.89,2024-04-01 01:00:00
2187,170,455,5,183.7,2024-04-01 02:00:00
2188,521,366,5,441.95,2024-04-01 03:00:00
2189,463,290,1,11.35,2024-04-01 04:00:00
2190,40,362,3,159.53,2024-04-01 05:00:00
2191,537,403,3,171.91,2024-04-01 06:00:00
2192,261,58,1,86.96,2024-04-01 07:00:00
2193,395,9,7,171.43,2024-04-01 08:00:00
2194,955,304,1,295.01,2024-04-01 09:00:00
2195,226,115,7,262.54,2024-04-01 10:00:00
2196,984,210,4,163.12,2024-04-01 11:00:00
2197,124,41,9,375.92,2024-04-01 12:00:00
2198,975,304,7,358.82,2024-04-01 13:00:00
2199,38,173,5,143.94,2024-04-01 14:00:00
2200,328,234,7,165.0,2024-04-01 15:00:00
2201,251,281,9,147.32,2024-04-01 16:00:00
2202,901,372,6,68.78,2024-04-01 17:00:00
2203,176,78,1,377.63,2024-04-01 18:00:00
2204,602,108,6,27.91,2024-04-01 19:00:00
2205,914,281,1,79.54,2024-04-01 20:00:00
2206,454,403,4,57.13,2024-04-01 21:00:00
2207,37,39,8,413.54,2024-04-01 22:00:00
2208,316,119,5,26.78,2024-04-01 23:00:00
2209,688,335,5,333.99,2024-04-02 00:00:00
2210,973,336,8,27.01,2024-04-02 01:00:00
2211,796,27,8,394.29,2024-04-02 02:00:00
2212,965,104,1,456.79,2024-04-02 03:00:00
2213,973,74,5,245.99,2024-04-02 04:00:00
2214,593,191,5,403.25,2024-04-02 05:00:00
2215,114,324,8,354.67,2024-04-02 06:00:00
2216,40,499,1,398.84,2024-04-02 07:00:00
2217,301,147,7,384.55,2024-04-02 08:00:00
2218,224,255,7,106.66,2024-04-02 09:00:00
2219,318,284,9,252.28,2024-04-02 10:00:00
2220,349,213,2,480.41,2024-04-02 11:00:00
2221,115,123,3,175.05,2024-04-02 12:00:00
2222,698,495,4,485.39,2024-04-02 13:00:00
2223,323,206,1,293.67,2024-04-02 14:00:00
2224,568,417,7,233.5,2024-04-02 15:00:00
2225,40,240,3,330.59,2024-04-02 16:00:00
2226,866,394,3,408.84,2024-04-02 17:00:00
2227,40,339,3,200.13,2024-04-02 18:00:00
2228,859,286,8,21.31,2024-04-02 19:00:00
2229,973,22,9,355.86,2024-04-02 20:00:00
2230,749,259,2,478.3,2024-04-02 21:00:00
2231,289,357,1,314.37,2024-04-02 22:00:00
2232,262,105,9,98.27,2024-04-02 23:00:00
2233,216,466,6,127.88,2024-04-03 00:00:00
2234,147,459,9,455.33,2024-04-03 01:00:00
2235,336,432,6,11.71,2024-04-03 02:00:00
2236,168,258,2,276.63,2024-04-03 03:00:00
2237,92,204,1,83.55,2024-04-03 04:00:00
2238,353,310,8,144.97,2024-04-03 05:00:00
2239,571,262,3,156.96,2024-04-03 06:00:00
2240,571,107,1,113.54,2024-04-03 07:00:00
2241,816,251,8,397.21,2024-04-03 08:00:00
2242,681,424,1,169.44,2024-04-03 09:00:00
2243,781,492,8,176.02,2024-04-03 10:00:00
2244,363,221,1,229.24,2024-04-03 11:00:00
2245,557,379,9,451.64,2024-04-03 12:00:00
2246,345,222,9,345.65,2024-04-03 13:00:00
2247,693,258,9,35.57,2024-04-03 14:00:00
2248,170,201,3,24.43,2024-04-03 15:00:00
2249,356,367,4,285.36,2024-04-03 16:00:00
2250,191,258,5,444.09,2024-04-03 17:00:00
2251,667,349,6,165.01,2024-04-03 18:00:00
2252,422,225,9,127.65,2024-04-03 19:00:00
2253,700,202,4,375.35,2024-04-03 20:00:00
2254,7,226,6,303.04,2024-04-03 21:00:00
2255,133,236,1,284.69,2024-04-03 22:00:00
2256,747,183,2,78.9,2024-04-03 23:00:00
2257,557,200,8,92.1,2024-04-04 00:00:00
2258,826,357,4,144.48,2024-04-04 01:00:00
2259,761,246,7,107.39,2024-04-04 02:00:00
2260,31,444,4,485.87,2024-04-04 03:00:00
2261,535,353,9,14.21,2024-04-04 04:00:00
2262,426,111,9,314.9,2024-04-04 05:00:00
2263,394,6,4,261.21,2024-04-04 06:00:00
2264,672,236,8,165.01,2024-04-04 07:00:00
2265,363,127,6,444.36,2024-04-04 08:00:00
2266,437,104,1,336.73,2024-04-04 09:00:00
2267,670,237,7,499.19,2024-04-04 10:00:00
2268,551,403,1,88.48,2024-04-04 11:00:00
2269,927,480,3,48.49,2024-04-04 12:00:00
2270,82,155,8,74.0,2024-04-04 13:00:00
2271,356,257,9,138.3,2024-04-04 14:00:00
2272,258,235,3,211.31,2024-04-04 15:00:00
2273,718,289,1,431.99,2024-04-04 16:00:00
2274,589,40,1,145.38,2024-04-04 17:00:00
2275,989,288,7,458.05,2024-04-04 18:00:00
2276,524,197,5,234.14,2024-04-04 19:00:00
2277,295,273,1,325.3,2024-04-04 20:00:00
2278,962,382,6,135.88,2024-04-04 21:00:00
2279,224,264,6,82.23,2024-04-04 22:00:00
2280,525,57,4,435.38,2024-04-04 23:00:00
2281,46,298,7,59.21,2024-04-05 00:00:00
2282,667,98,7,388.14,2024-04-05 01:00:00
2283,113,137,9,292.59,2024-04-05 02:00:00
2284,233,376,1,431.26,2024-04-05 03:00:00
2285,17,87,5,360.32,2024-04-05 04:00:00
2286,360,419,3,144.42,2024-04-05 05:00:00
2287,223,242,7,289.34,2024-04-05 06:00:00
2288,866,199,4,11.47,2024-04-05 07:00:00
2289,700,463,4,240.23,2024-04-05 08:00:00
2290,448,437,1,47.58,2024-04-05 09:00:00
2291,856,310,1,217.33,2024-04-05 10:00:00
2292,365,84,2,59.26,2024-04-05 11:00:00
2293,675,242,2,477.96,2024-04-05 12:00:00
2294,326,281,1,263.92,2024-04-05 13:00:00
2295,467,323,8,457.04,2024-04-05 14:00:00
2296,414,252,6,16.07,2024-04-05 15:00:00
2297,455,190,6,320.64,2024-04-05 16:00:00
2298,586,439,9,156.94,2024-04-05 17:00:00
2299,233,430,5,218.76,2024-04-05 18:00:00
2300,224,152,4,437.18,2024-04-05 19:00:00
2301,994,482,6,490.11,2024-04-05 20:00:00
2302,831,302,8,127.01,2024-04-05 21:00:00
2303,412,278,1,474.39,2024-04-05 22:00:00
2304,572,139,7,345.92,2024-04-05 23:00:00
2305,335,176,8,475.95,2024-04-06 00:00:00
2306,222,8,9,283.37,2024-04-06 01:00:00
2307,37,295,8,480.57,2024-04-06 02:00:00
2308,989,235,7,446.77,2024-04-06 03:00:00
2309,278,163,3,68.65,2024-04-06 04:00:00
2310,196,49,2,158.84,2024-04-06 05:00:00
2311,916,302,3,125.32,2024-04-06 06:00:00
2312,864,38,4,288.19,2024-04-06 07:00:00
2313,484,136,4,402.39,2024-04-06 08:00:00
2314,242,310,6,380.91,2024-04-06 09:00:00
2315,324,421,7,364.74,2024-04-06 10:00:00
2316,731,219,4,190.76,2024-04-06 11:00:00
2317,192,348,6,74.12,2024-04-06 12:00:00
2318,17,296,9,109.24,2024-04-06 13:00:00
2319,524,34,6,372.13,2024-04-06 14:00:00
2320,918,352,3,78.03,2024-04-06 15:00:00
2321,401,79,1,115.36,2024-04-06 16:00:00
2322,906,236,5,215.15,2024-04-06 17:00:00
2323,886,383,3,40.7,2024-04-06 18:00:00
2324,705,273,8,110.28,2024-04-06 19:00:00
2325,22,161,1,79.14,2024-04-06 20:00:00
2326,474,175,2,475.9,2024-04-06 21:00:00
2327,120,366,3,99.81,2024-04-06 22:00:00
2328,210,308,3,431.58,2024-04-06 23:00:00
2329,306,374,8,61.83,2024-04-07 00:00:00
2330,270,464,5,435.49,2024-04-07 01:00:00
2331,704,221,8,301.72,2024-04-07 02:00:00
2332,687,9,6,425.6,2024-04-07 03:00:00
2333,285,289,2,434.34,2024-04-07 04:00:00
2334,716,444,4,300.2,2024-04-07 05:00:00
2335,676,113,9,459.26,2024-04-07 06:00:00
2336,763,477,4,294.8,2024-04-07 07:00:00
2337,227,205,5,357.72,2024-04-07 08:00:00
2338,948,405,5,210.96,2024-04-07 09:00:00
2339,381,186,8,457.46,2024-04-07 10:00:00
2340,460,341,6,412.96,2024-04-07 11:00:00
2341,7,197,7,87.52,2024-04-07 12:00:00
2342,29,266,6,290.31,2024-04-07 13:00:00
2343,907,262,5,448.93,2024-04-07 14:00:00
2344,33,248,5,397.57,2024-04-07 15:00:00
2345,646,115,3,481.46,2024-04-07 16:00:00
2346,879,121,7,119.49,2024-04-07 17:00:00
2347,79,141,5,186.89,2024-04-07 18:00:00
2348,928,65,7,256.06,2024-04-07 19:00:00
2349,947,276,2,120.17,2024-04-07 20:00:00
2350,459,313,9,200.05,2024-04-07 21:00:00
2351,570,239,8,271.08,2024-04-07 22:00:00
2352,983,302,5,99.71,2024-04-07 23:00:00
2353,538,392,2,132.06,2024-04-08 00:00:00
2354,482,10,6,66.8,2024-04-08 01:00:00
2355,430,457,8,358.12,2024-04-08 02:00:00
2356,738,369,7,183.97,2024-04-08 03:00:00
2357,285,233,8,114.03,2024-04-08 04:00:00
2358,516,195,4,256.13,2024-04-08 05:00:00
2359,977,395,3,38.78,2024-04-08 06:00:00
2360,99,12,7,462.09,2024-04-08 07:00:00
2361,397,394,2,150.76,2024-04-08 08:00:00
2362,489,409,5,443.8,2024-04-08 09:00:00
2363,39,177,7,251.32,2024-04-08 10:00:00
2364,271,177,1,425.82,2024-04-08 11:00:00
2365,887,217,4,127.3,2024-04-08 12:00:00
2366,797,11,2,91.76,2024-04-08 13:00:00
2367,157,446,6,425.46,2024-04-08 14:00:00
2368,75,118,1,110.4,2024-04-08 15:00:00
2369,884,164,7,374.37,2024-04-08 16:00:00
2370,800,39,3,175.57,2024-04-08 17:00:00
2371,130,53,1,375.36,2024-04-08 18:00:00
2372,687,218,8,454.28,2024-04-08 19:00:00
2373,974,206,7,490.91,2024-04-08 20:00:00
2374,84,487,2,183.11,2024-04-08 21:00:00
2375,22,312,7,186.93,2024-04-08 22:00:00
2376,459,360,3,490.79,2024-04-08 23:00:00
2377,539,385,9,431.46,2024-04-09 00:00:00
2378,707,56,8,27.32,2024-04-09 01:00:00
2379,849,118,5,288.86,2024-04-09 02:00:00
2380,382,388,7,94.72,2024-04-09 03:00:00
2381,748,253,3,497.04,2024-04-09 04:00:00
2382,440,286,1,73.77,2024-04-09 05:00:00
2383,604,268,1,281.88,2024-04-09 06:00:00
2384,989,291,2,334.27,2024-04-09 07:00:00
2385,21,333,8,468.85,2024-04-09 08:00:00
2386,303,180,1,424.39,2024-04-09 09:00:00
2387,976,415,5,126.65,2024-04-09 10:00:00
2388,869,358,9,288.45,2024-04-09 11:00:00
2389,955,235,9,477.02,2024-04-09 12:00:00
2390,84,343,2,369.18,2024-04-09 13:00:00
2391,774,196,7,345.73,2024-04-09 14:00:00
2392,659,308,1,378.68,2024-04-09 15:00:00
2393,953,80,3,164.64,2024-04-09 16:00:00
2394,453,135,6,365.98,2024-04-09 17:00:00
2395,387,22,9,120.26,2024-04-09 18:00:00
2396,507,477,2,216.91,2024-04-09 19:00:00
2397,257,331,7,445.51,2024-04-09 20:00:00
2398,570,440,4,14.39,2024-04-09 21:00:00
2399,892,225,2,210.09,2024-04-09 22:00:00
2400,934,58,3,137.08,2024-04-09 23:00:00
2401,527,93,6,103.3,2024-04-10 00:00:00
2402,162,192,9,420.09,2024-04-10 01:00:00
2403,957,103,8,349.77,2024-04-10 02:00:00
2404,163,396,9,60.75,2024-04-10 03:00:00
2405,832,7,4,249.76,2024-04-10 04:00:00
2406,793,128,4,236.12,2024-04-10 05:00:00
2407,792,55,9,75.55,2024-04-10 06:00:00
2408,524,231,8,400.88,2024-04-10 07:00:00
2409,786,362,2,186.5,2024-04-10 08:00:00
2410,271,62,8,382.16,2024-04-10 09:00:00
2411,492,240,1,100.07,2024-04-10 10:00:00
2412,208,90,9,160.96,2024-04-10 11:00:00
2413,539,232,9,52.11,2024-04-10 12:00:00
2414,584,457,8,76.02,2024-04-10 13:00:00
2415,60,233,5,442.18,2024-04-10 14:00:00
2416,430,354,5,59.01,2024-04-10 15:00:00
2417,985,493,3,52.39,2024-04-10 16:00:00
2418,657,333,5,470.49,2024-04-10 17:00:00
2419,605,439,4,324.72,2024-04-10 18:00:00
2420,309,375,1,54.95,2024-04-10 19:00:00
2421,520,292,9,486.0,2024-04-10 20:00:00
2422,591,345,4,77.81,2024-04-10 21:00:00
2423,27,152,3,384.34,2024-04-10 22:00:00
2424,686,428,6,22.25,2024-04-10 23:00:00
2425,562,145,1,314.15,2024-04-11 00:00:00
2426,199,130,5,275.62,2024-04-11 01:00:00
2427,387,141,7,107.96,2024-04-11 02:00:00
2428,349,415,2,323.36,2024-04-11 03:00:00
2429,960,93,9,310.44,2024-04-11 04:00:00
2430,940,114,6,400.18,2024-04-11 05:00:00
2431,693,284,2,438.56,2024-04-11 06:00:00
2432,536,444,8,257.5,2024-04-11 07:00:00
2433,828,411,8,247.7,2024-04-11 08:00:00
2434,378,143,1,312.69,2024-04-11 09:00:00
2435,899,223,1,365.96,2024-04-11 10:00:00
2436,916,232,1,181.3,2024-04-11 11:00:00
2437,558,463,4,254.8,2024-04-11 12:00:00
2438,527,33,4,294.63,2024-04-11 13:00:00
2439,153,276,8,494.25,2024-04-11 14:00:00
2440,734,170,1,295.92,2024-04-11 15:00:00
2441,206,140,3,115.97,2024-04-11 16:00:00
2442,455,357,1,296.05,2024-04-11 17:00:00
2443,273,201,9,410.65,2024-04-11 18:00:00
2444,894,23,9,429.41,2024-04-11 19:00:00
2445,236,456,7,401.12,2024-04-11 20:00:00
2446,852,224,8,444.66,2024-04-11 21:00:00
2447,740,368,1,170.71,2024-04-11 22:00:00
2448,521,270,5,256.25,2024-04-11 23:00:00
2449,678,347,2,390.9,2024-04-12 00:00:00
2450,944,153,1,135.9,2024-04-12 01:00:00
2451,956,333,3,188.93,2024-04-12 02:00:00
2452,831,85,7,416.42,2024-04-12 03:00:00
2453,726,109,1,386.19,2024-04-12 04:00:00
2454,501,31,2,485.74,2024-04-12 05:00:00
2455,117,229,2,498.01,2024-04-12 06:00:00
2456,386,240,4,124.17,2024-04-12 07:00:00
2457,344,378,3,450.72,2024-04-12 08:00:00
2458,584,363,3,51.79,2024-04-12 09:00:00
2459,395,310,5,356.35,2024-04-12 10:00:00
2460,64,389,3,113.95,2024-04-12 11:00:00
2461,717,141,7,153.65,2024-04-12 12:00:00
2462,721,156,5,473.43,2024-04-12 13:00:00
2463,72,299,4,135.26,2024-04-12 14:00:00
2464,789,345,3,338.22,2024-04-12 15:00:00
2465,274,371,4,93.17,2024-04-12 16:00:00
2466,990,99,2,51.23,2024-04-12 17:00:00
2467,320,47,1,172.96,2024-04-12 18:00:00
2468,338,487,3,313.98,2024-04-12 19:00:00
2469,366,327,2,127.73,2024-04-12 20:00:00
2470,495,422,1,153.58,2024-04-12 21:00:00
2471,607,480,1,355.82,2024-04-12 22:00:00
2472,166,67,2,55.88,2024-04-12 23:00:00
2473,544,62,9,226.22,2024-04-13 00:00:00
2474,11,109,5,471.16,2024-04-13 01:00:00
2475,301,167,9,201.5,2024-04-13 02:00:00
2476,729,37,8,219.93,2024-04-13 03:00:00
2477,801,119,6,370.41,2024-04-13 04:00:00
2478,102,498,1,390.61,2024-04-13 05:00:00
2479,425,86,5,385.96,2024-04-13 06:00:00
2480,392,382,1,498.94,2024-04-13 07:00:00
2481,779,392,7,40.37,2024-04-13 08:00:00
2482,214,465,8,491.22,2024-04-13 09:00:00
2483,691,52,8,475.34,2024-04-13 10:00:00
2484,88,91,7,426.81,2024-04-13 11:00:00
2485,553,289,2,229.79,2024-04-13 12:00:00
2486,401,494,5,436.1,2024-04-13 13:00:00
2487,588,337,4,114.31,2024-04-13 14:00:00
2488,889,298,5,396.87,2024-04-13 15:00:00
2489,46,204,9,96.69,2024-04-13 16:00:00
2490,672,368,4,408.6,2024-04-13 17:00:00
2491,463,238,8,309.19,2024-04-13 18:00:00
2492,592,382,8,53.53,2024-04-13 19:00:00
2493,310,155,2,448.18,2024-04-13 20:00:00
2494,86,240,6,291.09,2024-04-13 21:00:00
2495,92,136,5,329.84,2024-04-13 22:00:00
2496,660,407,2,145.34,2024-04-13 23:00:00
2497,673,362,4,436.46,2024-04-14 00:00:00
2498,714,381,7,274.87,2024-04-14 01:00:00
2499,936,369,1,213.45,2024-04-14 02:00:00
2500,928,64,9,269.47,2024-04-14 03:00:00
2501,242,123,1,353.14,2024-04-14 04:00:00
2502,865,254,5,349.05,2024-04-14 05:00:00
2503,2,477,7,182.0,2024-04-14 06:00:00
2504,225,114,8,195.7,2024-04-14 07:00:00
2505,801,20,2,283.31,2024-04-14 08:00:00
2506,745,16,4,462.58,2024-04-14 09:00:00
2507,973,145,2,373.99,2024-04-14 10:00:00
2508,926,208,4,198.26,2024-04-14 11:00:00
2509,929,19,6,171.83,2024-04-14 12:00:00
2510,589,376,6,264.2,2024-04-14 13:00:00
2511,116,392,2,435.65,2024-04-14 14:00:00
2512,666,166,4,9.3,2024-04-14 15:00:00
2513,918,38,4,356.69,2024-04-14 16:00:00
2514,103,181,1,150.78,2024-04-14 17:00:00
2515,194,349,2,108.16,2024-04-14 18:00:00
2516,166,105,3,11.01,2024-04-14 19:00:00
2517,871,100,5,448.81,2024-04-14 20:00:00
2518,90,90,8,456.56,2024-04-14 21:00:00
2519,686,415,6,35.4,2024-04-14 22:00:00
2520,122,300,3,263.3,2024-04-14 23:00:00
2521,143,444,6,80.52,2024-04-15 00:00:00
2522,994,332,7,380.55,2024-04-15 01:00:00
2523,106,401,6,334.37,2024-04-15 02:00:00
2524,887,79,6,152.08,2024-04-15 03:00:00
2525,428,73,1,62.9,2024-04-15 04:00:00
2526,305,423,3,416.45,2024-04-15 05:00:00
2527,872,426,7,338.75,2024-04-15 06:00:00
2528,971,176,4,8.38,2024-04-15 07:00:00
2529,317,396,4,315.8,2024-04-15 08:00:00
2530,963,96,7,406.1,2024-04-15 09:00:00
2531,635,345,9,297.43,2024-04-15 10:00:00
2532,902,103,2,215.23,2024-04-15 11:00:00
2533,9,402,9,294.04,2024-04-15 12:00:00
2534,774,463,3,311.76,2024-04-15 13:00:00
2535,73,224,6,321.82,2024-04-15 14:00:00
2536,359,6,4,483.69,2024-04-15 15:00:00
2537,223,122,1,93.43,2024-04-15 16:00:00
2538,416,236,9,313.43,2024-04-15 17:00:00
2539,553,427,6,98.06,2024-04-15 18:00:00
2540,370,116,8,108.93,2024-04-15 19:00:00
2541,716,163,2,336.28,2024-04-15 20:00:00
2542,264,226,7,458.4,2024-04-15 21:00:00
2543,840,230,6,83.73,2024-04-15 22:00:00
2544,690,182,2,481.42,2024-04-15 23:00:00
2545,860,249,2,163.09,2024-04-16 00:00:00
2546,318,318,4,198.7,2024-04-16 01:00:00
2547,84,453,4,81.07,2024-04-16 02:00:00
2548,318,210,3,309.84,2024-04-16 03:00:00
2549,111,144,8,300.23,2024-04-16 04:00:00
2550,251,392,7,223.92,2024-04-16 05:00:00
2551,383,345,2,240.67,2024-04-16 06:00:00
2552,7,96,3,313.37,2024-04-16 07:00:00
2553,459,382,9,293.83,2024-04-16 08:00:00
2554,84,346,5,190.26,2024-04-16 09:00:00
2555,208,244,2,442.64,2024-04-16 10:00:00
2556,900,86,3,335.49,2024-04-16 11:00:00
2557,390,415,8,106.68,2024-04-16 12:00:00
2558,314,491,4,163.35,2024-04-16 13:00:00
2559,22,394,2,395.0,2024-04-16 14:00:00
2560,410,184,2,56.74,2024-04-16 15:00:00
2561,895,121,6,376.36,2024-04-16 16:00:00
2562,515,332,8,182.63,2024-04-16 17:00:00
2563,127,92,7,278.09,2024-04-16 18:00:00
2564,809,70,4,143.88,2024-04-16 19:00:00
2565,700,404,2,493.3,2024-04-16 20:00:00
2566,874,133,9,453.39,2024-04-16 21:00:00
2567,14,279,4,464.58,2024-04-16 22:00:00
2568,971,137,9,96.46,2024-04-16 23:00:00
2569,978,314,5,421.64,2024-04-17 00:00:00
2570,12,187,7,270.02,2024-04-17 01:00:00
2571,87,221,5,355.39,2024-04-17 02:00:00
2572,524,464,2,112.66,2024-04-17 03:00:00
2573,909,438,6,357.43,2024-04-17 04:00:00
2574,537,46,7,457.56,2024-04-17 05:00:00
2575,301,278,6,137.4,2024-04-17 06:00:00
2576,243,192,3,120.51,2024-04-17 07:00:00
2577,122,8,8,56.69,2024-04-17 08:00:00
2578,147,379,3,137.07,2024-04-17 09:00:00
2579,567,276,5,270.22,2024-04-17 10:00:00
2580,750,179,9,417.19,2024-04-17 11:00:00
2581,356,334,5,143.01,2024-04-17 12:00:00
2582,685,39,7,312.47,2024-04-17 13:00:00
2583,904,293,7,242.4,2024-04-17 14:00:00
2584,733,178,5,147.85,2024-04-17 15:00:00
2585,631,162,2,257.63,2024-04-17 16:00:00
2586,309,331,5,88.14,2024-04-17 17:00:00
2587,695,374,7,321.59,2024-04-17 18:00:00
2588,288,104,7,62.25,2024-04-17 19:00:00
2589,307,161,4,366.84,2024-04-17 20:00:00
2590,812,287,1,92.97,2024-04-17 21:00:00
2591,594,123,6,499.09,2024-04-17 22:00:00
2592,966,54,3,412.72,2024-04-17 23:00:00
2593,914,428,5,175.2,2024-04-18 00:00:00
2594,723,34,4,215.97,2024-04-18 01:00:00
2595,662,242,2,133.3,2024-04-18 02:00:00
2596,549,455,7,384.72,2024-04-18 03:00:00
2597,352,378,5,193.46,2024-04-18 04:00:00
2598,312,113,7,378.82,2024-04-18 05:00:00
2599,873,318,9,14.11,2024-04-18 06:00:00
2600,59,23,4,72.13,2024-04-18 07:00:00
2601,643,46,5,185.66,2024-04-18 08:00:00
2602,924,312,9,58.91,2024-04-18 09:00:00
2603,714,135,4,302.56,2024-04-18 10:00:00
2604,755,118,5,30.16,2024-04-18 11:00:00
2605,35,473,5,430.58,2024-04-18 12:00:00
2606,445,189,8,381.85,2024-04-18 13:00:00
2607,93,131,4,112.05,2024-04-18 14:00:00
2608,950,422,4,244.48,2024-04-18 15:00:00
2609,959,212,7,228.65,2024-04-18 16:00:00
2610,207,418,5,363.81,2024-04-18 17:00:00
2611,353,113,6,203.75,2024-04-18 18:00:00
2612,903,44,6,21.3,2024-04-18 19:00:00
2613,332,128,6,140.5,2024-04-18 20:00:00
2614,817,364,5,235.77,2024-04-18 21:00:00
2615,862,158,5,487.37,2024-04-18 22:00:00
2616,725,273,9,441.17,2024-04-18 23:00:00
2617,159,315,8,94.8,2024-04-19 00:00:00
2618,954,394,4,363.02,2024-04-19 01:00:00
2619,957,355,7,468.73,2024-04-19 02:00:00
2620,24,340,8,9.35,2024-04-19 03:00:00
2621,404,402,9,361.87,2024-04-19 04:00:00
2622,805,45,5,232.37,2024-04-19 05:00:00
2623,516,108,3,341.72,2024-04-19 06:00:00
2624,732,219,4,304.77,2024-04-19 07:00:00
2625,364,443,6,492.41,2024-04-19 08:00:00
2626,382,318,5,147.96,2024-04-19 09:00:00
2627,532,315,9,394.14,2024-04-19 10:00:00
2628,956,177,3,121.15,2024-04-19 11:00:00
2629,152,228,2,220.63,2024-04-19 12:00:00
2630,562,191,6,487.81,2024-04-19 13:00:00
2631,689,471,7,384.24,2024-04-19 14:00:00
2632,947,160,5,161.33,2024-04-19 15:00:00
2633,608,394,1,311.59,2024-04-19 16:00:00
2634,617,267,3,29.6,2024-04-19 17:00:00
2635,420,358,3,136.87,2024-04-19 18:00:00
2636,250,326,4,360.6,2024-04-19 19:00:00
2637,117,379,6,287.2,2024-04-19 20:00:00
2638,866,489,5,237.49,2024-04-19 21:00:00
2639,512,190,1,346.98,2024-04-19 22:00:00
2640,740,175,6,202.24,2024-04-19 23:00:00
2641,578,290,9,17.95,2024-04-20 00:00:00
2642,335,484,1,223.31,2024-04-20 01:00:00
2643,418,357,8,451.55,2024-04-20 02:00:00
2644,932,145,8,429.02,2024-04-20 03:00:00
2645,774,232,3,207.45,2024-04-20 04:00:00
2646,295,360,9,16.0,2024-04-20 05:00:00
2647,938,438,8,319.97,2024-04-20 06:00:00
2648,755,204,3,371.89,2024-04-20 07:00:00
2649,371,213,5,150.65,2024-04-20 08:00:00
2650,186,40,3,240.95,2024-04-20 09:00:00
2651,246,275,5,495.97,2024-04-20 10:00:00
2652,637,323,9,290.29,2024-04-20 11:00:00
2653,268,82,4,178.78,2024-04-20 12:00:00
2654,643,181,6,315.61,2024-04-20 13:00:00
2655,237,499,3,94.11,2024-04-20 14:00:00
2656,530,320,3,103.63,2024-04-20 15:00:00
2657,552,83,5,462.84,2024-04-20 16:00:00
2658,21,303,8,123.4,2024-04-20 17:00:00
2659,911,262,8,158.84,2024-04-20 18:00:00
2660,737,272,3,274.17,2024-04-20 19:00:00
2661,867,200,8,450.35,2024-04-20 20:00:00
2662,794,240,8,391.82,2024-04-20 21:00:00
2663,520,402,3,26.67,2024-04-20 22:00:00
2664,100,180,2,348.05,2024-04-20 23:00:00
2665,752,432,2,254.51,2024-04-21 00:00:00
2666,478,171,9,240.4,2024-04-21 01:00:00
2667,599,295,7,347.32,2024-04-21 02:00:00
2668,298,177,6,102.13,2024-04-21 03:00:00
2669,940,369,7,490.84,2024-04-21 04:00:00
2670,526,396,8,324.43,2024-04-21 05:00:00
2671,334,237,1,186.0,2024-04-21 06:00:00
2672,2,138,8,302.1,2024-04-21 07:00:00
2673,375,327,3,112.15,2024-04-21 08:00:00
2674,293,366,3,318.75,2024-04-21 09:00:00
2675,837,311,6,18.97,2024-04-21 10:00:00
2676,934,129,4,173.89,2024-04-21 11:00:00
2677,553,49,4,375.02,2024-04-21 12:00:00
2678,318,164,4,404.95,2024-04-21 13:00:00
2679,502,277,9,130.2,2024-04-21 14:00:00
2680,828,293,8,272.01,2024-04-21 15:00:00
2681,381,116,3,266.6,2024-04-21 16:00:00
2682,623,24,1,213.62,2024-04-21 17:00:00
2683,14,311,1,118.07,2024-04-21 18:00:00
2684,504,25,1,353.1,2024-04-21 19:00:00
2685,231,391,4,129.92,2024-04-21 20:00:00
2686,985,127,6,455.96,2024-04-21 21:00:00
2687,84,234,4,266.61,2024-04-21 22:00:00
2688,130,209,3,435.89,2024-04-21 23:00:00
